pixel (26, 25) ray: [o=(0, 0, 0), d=(25, 26, 0)
pixel (26, 26) ray: [o=(0, 0, 0), d=(26, 26, 0)
pixel (26, 27) ray: [o=(0, 0, 0), d=(27, 26, 0)
pixel (26, 28) ray: [o=(0, 0, 0), d=(28, 26, 0)
pixel (26, 29) ray: [o=(0, 0, 0), d=(29, 26, 0)
pixel (26, 30) ray: [o=(0, 0, 0), d=(30, 26, 0)
pixel (26, 31) ray: [o=(0, 0, 0), d=(31, 26, 0)
pixel (26, 32) ray: [o=(0, 0, 0), d=(32, 26, 0)
pixel (26, 33) ray: [o=(0, 0, 0), d=(33, 26, 0)
pixel (26, 34) ray: [o=(0, 0, 0), d=(34, 26, 0)
pixel (26, 35) ray: [o=(0, 0, 0), d=(35, 26, 0)
pixel (26, 36) ray: [o=(0, 0, 0), d=(36, 26, 0)
pixel (26, 37) ray: [o=(0, 0, 0), d=(37, 26, 0)
pixel (26, 38) ray: [o=(0, 0, 0), d=(38, 26, 0)
pixel (26, 39) ray: [o=(0, 0, 0), d=(39, 26, 0)
pixel (25, 0) ray: [o=(0, 0, 0), d=(0, 25, 0)
pixel (25, 1) ray: [o=(0, 0, 0), d=(1, 25, 0)
pixel (25, 2) ray: [o=(0, 0, 0), d=(2, 25, 0)
pixel (25, 3) ray: [o=(0, 0, 0), d=(3, 25, 0)
pixel (25, 4) ray: [o=(0, 0, 0), d=(4, 25, 0)
pixel (25, 5) ray: [o=(0, 0, 0), d=(5, 25, 0)
pixel (25, 6) ray: [o=(0, 0, 0), d=(6, 25, 0)
pixel (25, 7) ray: [o=(0, 0, 0), d=(7, 25, 0)
pixel (25, 8) ray: [o=(0, 0, 0), d=(8, 25, 0)
pixel (25, 9) ray: [o=(0, 0, 0), d=(9, 25, 0)
pixel (25, 10) ray: [o=(0, 0, 0), d=(10, 25, 0)
pixel (25, 11) ray: [o=(0, 0, 0), d=(11, 25, 0)
pixel (25, 12) ray: [o=(0, 0, 0), d=(12, 25, 0)
pixel (25, 13) ray: [o=(0, 0, 0), d=(13, 25, 0)
pixel (25, 14) ray: [o=(0, 0, 0), d=(14, 25, 0)
pixel (25, 15) ray: [o=(0, 0, 0), d=(15, 25, 0)
pixel (25, 16) ray: [o=(0, 0, 0), d=(16, 25, 0)
pixel (25, 17) ray: [o=(0, 0, 0), d=(17, 25, 0)
pixel (25, 18) ray: [o=(0, 0, 0), d=(18, 25, 0)
pixel (25, 19) ray: [o=(0, 0, 0), d=(19, 25, 0)
pixel (25, 20) ray: [o=(0, 0, 0), d=(20, 25, 0)
pixel (25, 21) ray: [o=(0, 0, 0), d=(21, 25, 0)
pixel (25, 22) ray: [o=(0, 0, 0), d=(22, 25, 0)
pixel (25, 23) ray: [o=(0, 0, 0), d=(23, 25, 0)
pixel (25, 24) ray: [o=(0, 0, 0), d=(24, 25, 0)
pixel (25, 25) ray: [o=(0, 0, 0), d=(25, 25, 0)
pixel (25, 26) ray: [o=(0, 0, 0), d=(26, 25, 0)
pixel (25, 27) ray: [o=(0, 0, 0), d=(27, 25, 0)
pixel (25, 28) ray: [o=(0, 0, 0), d=(28, 25, 0)
pixel (25, 29) ray: [o=(0, 0, 0), d=(29, 25, 0)
pixel (25, 30) ray: [o=(0, 0, 0), d=(30, 25, 0)
pixel (25, 31) ray: [o=(0, 0, 0), d=(31, 25, 0)
pixel (25, 32) ray: [o=(0, 0, 0), d=(32, 25, 0)
pixel (25, 33) ray: [o=(0, 0, 0), d=(33, 25, 0)
pixel (25, 34) ray: [o=(0, 0, 0), d=(34, 25, 0)
pixel (25, 35) ray: [o=(0, 0, 0), d=(35, 25, 0)
pixel (25, 36) ray: [o=(0, 0, 0), d=(36, 25, 0)
pixel (25, 37) ray: [o=(0, 0, 0), d=(37, 25, 0)
pixel (25, 38) ray: [o=(0, 0, 0), d=(38, 25, 0)
pixel (25, 39) ray: [o=(0, 0, 0), d=(39, 25, 0)
pixel (24, 0) ray: [o=(0, 0, 0), d=(0, 24, 0)
pixel (24, 1) ray: [o=(0, 0, 0), d=(1, 24, 0)
pixel (24, 2) ray: [o=(0, 0, 0), d=(2, 24, 0)
pixel (24, 3) ray: [o=(0, 0, 0), d=(3, 24, 0)
pixel (24, 4) ray: [o=(0, 0, 0), d=(4, 24, 0)
pixel (24, 5) ray: [o=(0, 0, 0), d=(5, 24, 0)
pixel (24, 6) ray: [o=(0, 0, 0), d=(6, 24, 0)
pixel (24, 7) ray: [o=(0, 0, 0), d=(7, 24, 0)
pixel (24, 8) ray: [o=(0, 0, 0), d=(8, 24, 0)
pixel (24, 9) ray: [o=(0, 0, 0), d=(9, 24, 0)
pixel (24, 10) ray: [o=(0, 0, 0), d=(10, 24, 0)
pixel (24, 11) ray: [o=(0, 0, 0), d=(11, 24, 0)
pixel (24, 12) ray: [o=(0, 0, 0), d=(12, 24, 0)
pixel (24, 13) ray: [o=(0, 0, 0), d=(13, 24, 0)
pixel (24, 14) ray: [o=(0, 0, 0), d=(14, 24, 0)
pixel (24, 15) ray: [o=(0, 0, 0), d=(15, 24, 0)
pixel (24, 16) ray: [o=(0, 0, 0), d=(16, 24, 0)
pixel (24, 17) ray: [o=(0, 0, 0), d=(17, 24, 0)
pixel (24, 18) ray: [o=(0, 0, 0), d=(18, 24, 0)
pixel (24, 19) ray: [o=(0, 0, 0), d=(19, 24, 0)
pixel (24, 20) ray: [o=(0, 0, 0), d=(20, 24, 0)
pixel (24, 21) ray: [o=(0, 0, 0), d=(21, 24, 0)
pixel (24, 22) ray: [o=(0, 0, 0), d=(22, 24, 0)
pixel (24, 23) ray: [o=(0, 0, 0), d=(23, 24, 0)
pixel (24, 24) ray: [o=(0, 0, 0), d=(24, 24, 0)
pixel (24, 25) ray: [o=(0, 0, 0), d=(25, 24, 0)
pixel (24, 26) ray: [o=(0, 0, 0), d=(26, 24, 0)
